id,accountid,pid,spid,target,amount,assetcode,assetissuer,memo,itype,qr,qrtype,status,txhash,created,payed,cb,paymemo,trust,sn,utype,assetname,assetlabel,platform,version,ip
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,a79eb9d75a9738aed3329f5e788cfe26eb20e89b594d05ed2ca6d9b10d8818d0,49:20.7,49:42.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,ba25fbf6b75b387f147fbcffd876c1554367dcae800eb4b3e2884dc17f1c5480,49:53.6,50:16.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,49dc383938e67d06e98cc368ad81a66f9ecc59fc6ecfd360d0daf8cc0859ef2c,50:27.3,50:48.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,901265a13edf0d379723a14e4dc92bf16e846ac67fd4d267bedc2eaafba05d7d,51:06.5,51:28.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,6937ac1a2abd013465b17e97affa5953d714878aec727fe6f26340680530e2a3,51:41.2,52:03.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,839fd28fbaf5f39328401726cf0aa1bdf2e14f6a30636ec9797a43bb0c6e15fc,52:15.4,52:37.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,56f6efc712e057c678be8cd7d850c00be63d71c43eaa76b63ab4baf9225b20bb,52:48.1,53:09.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,3576a8f5692e01b1710a3a9129992ecb41cf0430286ea679f154e6c9ea61cc9c,54:33.0,54:56.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,d0f9ad710cb554cae55ee15b3437d00e9964fe236a1fd965930522f17197b5a3,55:05.8,55:27.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,f1182fe83c2bd6a7a9c2c4e937f489278e20b29eee04a35df6078d0d331feedd,55:38.9,55:58.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,d87f79593f26857c01afb2db489676afed51e839faec48ced4ebdff9ffe3a678,56:17.9,56:39.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,084bdb4888d36cd5bb9c585172acb1bcf3d49e6e036864a6e09d180be0597c15,56:53.2,57:16.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,0a657138c49598043e7867c9b983b5791001183cf04910cf2739029665dff2e6,57:30.9,57:53.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,d2528059e3adf4b2b99c7b55926e75f62ed60844ac52a2efb97dc5e13558a6eb,58:04.0,58:27.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,5f2c9e345494aa95c90950c492a5d869df9d9774c5c0f563daaa0d345250f0dc,58:40.0,59:01.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,e1a1749d990216fd292975a13ea073c8775ec525d5912e16f0e7d2ebacce578c,59:13.2,59:36.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,8d556a328d708cbbab96620f2f950a271c3684c51f8a9bc83ee9e8f3f4807f30,59:48.5,00:10.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,1236e94ac68d6471e253c017dd692d3f11fa18131f2e2ed4206306b982a991de,01:08.0,01:30.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,b02f74f7bd33ee02dec95768bf6497435174bf0cecb931e71b3ad378f9e1ef35,01:41.8,02:03.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,08439811872dfceb391e7bc58ed592cc3d5f68afba023b948564ef8078633d66,02:16.8,02:37.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VC4QAE3D7SLW2MZBGLXFVTCX2DZH7AEOXW7U5OZ3IJGRQQGS3PNSTXQN,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.01,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx11969ykg6jr0k3dymi50,1,2,a788ebe356c1664c9229204858769d85e9f6afacbb5ec49c94b2a32792394ec4,02:48.3,03:10.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,153.118.225.17
1.21E+18,VCU65EK6CKO2KDD2C2E2BTGNCV5BCWIFXHJELPGK2NZOEKME3HLT455I,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,39,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/tsx07755kuak3ewt8l7pg49,1,2,6b133608d502f74cd4d422f7b43f34f6204ca1e51a90a9b601f772796bd9aa2b,02:32.6,02:54.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,112.224.23.247
1.21E+18,VCQ7MDNTK3Q2RYKEZYJ5TEGL3PJYJ46O2HI75U3DRBG67KCCWRL4KRCB,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx03184dqrzb3bb4v1bx4c?t=1576384637936,1,2,9de1f8d0be5f785524e4db754dc31607fbdc47df6c5a2146ae6e99c92cbe16fe,37:45.2,38:07.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.82.182
1.21E+18,VCQ7MDNTK3Q2RYKEZYJ5TEGL3PJYJ46O2HI75U3DRBG67KCCWRL4KRCB,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx03184dqrzb3bb4v1bx4c?t=1576384669441,1,2,caea045e2d484bc762f75cb0648af59da550103a58e87e7c5161019f5c897607,38:23.3,38:46.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.82.182
1.21E+18,VCQ7MDNTK3Q2RYKEZYJ5TEGL3PJYJ46O2HI75U3DRBG67KCCWRL4KRCB,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,10,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx03184dqrzb3bb4v1bx4c?t=1576384707845,1,2,4394e14b68d3e92423091ee52c4c6c670a5239dfe2a49ca4efe011ef4b3dbe0b,39:22.4,39:44.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.82.182
1.21E+18,VCQ7MDNTK3Q2RYKEZYJ5TEGL3PJYJ46O2HI75U3DRBG67KCCWRL4KRCB,1.21E+18,1.20E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,75,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,HTTPS://QR.ALIPAY.COM/FKX03374NH9KRU7F1QPR09,1,2,d72f986e766b6ce73bb111edf7d477b1f28b4658b518c69a901168ef2e9a06f8,41:29.0,41:50.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.82.182
1.21E+18,VCIIOA4KGCLRFPA4DODCOFACF3FM4GYAPYWYS3UXJGXNUSLHIS2VFC7B,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,7.8,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,HTTPS://QR.ALIPAY.COM/FKX07763PWJLKRHAUTLQ16,1,-10,ddcd57803c77d7da3a5cf98f3a4b964be4c5a0d5e6b1a6f199ff5d6d9f807cd2,35:49.4,36:22.2,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,223.104.191.56
1.21E+18,VCIIOA4KGCLRFPA4DODCOFACF3FM4GYAPYWYS3UXJGXNUSLHIS2VFC7B,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,7.8,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,HTTPS://QR.ALIPAY.COM/FKX07763PWJLKRHAUTLQ16,1,2,ddcd57803c77d7da3a5cf98f3a4b964be4c5a0d5e6b1a6f199ff5d6d9f807cd2,36:40.0,37:02.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,223.104.191.56
1.21E+18,VCC5LC7S6UOEJP6MKUD5U2ZRQYQBLVGFCB65HIURRFEGXOWYOW47JYDP,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx06037nyacog79iqfkd63,1,2,e32cffefd9f4ade4fb6b9af0a97765e77142fd4656c279323c4608d7feb3abf6,27:56.9,28:22.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.168.175
1.21E+18,VCC5LC7S6UOEJP6MKUD5U2ZRQYQBLVGFCB65HIURRFEGXOWYOW47JYDP,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx06037nyacog79iqfkd63,1,2,f1981af1d732316910e9fb2af51d221ca188d8d966276b36460130e846d5b659,29:04.4,29:23.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.168.175
1.21E+18,VCC5LC7S6UOEJP6MKUD5U2ZRQYQBLVGFCB65HIURRFEGXOWYOW47JYDP,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx06037nyacog79iqfkd63,1,2,0c2d7e8749cc008451047aa61f5733ac82624ab6dfffcad9d01c4fde298f0792,29:36.8,29:57.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.168.175
1.21E+18,VCC5LC7S6UOEJP6MKUD5U2ZRQYQBLVGFCB65HIURRFEGXOWYOW47JYDP,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx06037nyacog79iqfkd63,1,2,07c8f85e3824c1bf2ac2e753987583f31b93bf55c5fdb47d06b18f44e518381c,30:17.3,30:39.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.168.175
1.21E+18,VCC5LC7S6UOEJP6MKUD5U2ZRQYQBLVGFCB65HIURRFEGXOWYOW47JYDP,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx06037nyacog79iqfkd63,1,2,c8f4d73d484e45c5f4c55b25cd91cdd97c97f42317fc7a6ed09903e0bd729d02,30:51.9,31:14.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.168.175
1.21E+18,VCC5LC7S6UOEJP6MKUD5U2ZRQYQBLVGFCB65HIURRFEGXOWYOW47JYDP,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx06037nyacog79iqfkd63,1,2,e4c5f9e00ec5477686b79d11ed72e5aaf252537cd7f7a3a4e41d91932123bef1,31:40.3,32:03.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.168.175
1.21E+18,VCC5LC7S6UOEJP6MKUD5U2ZRQYQBLVGFCB65HIURRFEGXOWYOW47JYDP,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx06037nyacog79iqfkd63,1,2,4f4999236df4f954b52603b55ac64d0fa17f480337ae508cd3faed3e1e5609de,32:19.6,32:41.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.168.175
1.21E+18,VCC5LC7S6UOEJP6MKUD5U2ZRQYQBLVGFCB65HIURRFEGXOWYOW47JYDP,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx06037nyacog79iqfkd63,1,2,46e46e974a9bc3c41a0848e5cb3b16ca41a82d0fa63a13c3e935baaa610377b0,32:50.3,33:14.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.168.175
1.21E+18,VCC5LC7S6UOEJP6MKUD5U2ZRQYQBLVGFCB65HIURRFEGXOWYOW47JYDP,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx06037nyacog79iqfkd63,1,2,704acae8b2d7e6c89cf1b92ca096bb376c9230e93728413d9f60f6d73c4628cf,33:24.0,33:46.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.168.175
1.21E+18,VCC5LC7S6UOEJP6MKUD5U2ZRQYQBLVGFCB65HIURRFEGXOWYOW47JYDP,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx06037nyacog79iqfkd63,1,2,ba0b6517c08b033a918b4f60e719531f7b182f11d8664a6e3a317e787e290fb9,33:57.7,34:21.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.168.175
1.21E+18,VCC5LC7S6UOEJP6MKUD5U2ZRQYQBLVGFCB65HIURRFEGXOWYOW47JYDP,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx06037nyacog79iqfkd63,1,2,70eff9e7303ad77b60c66eb2dea1a947638ef00d24418ac0c1adb79008ce4927,34:34.0,34:56.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.168.175
1.21E+18,VCC5LC7S6UOEJP6MKUD5U2ZRQYQBLVGFCB65HIURRFEGXOWYOW47JYDP,1.21E+18,1.21E+18,VBFEPKRIAY6ACRMJ53FDLKTKGO4AISRFCOUOX3LRKZKYCQR6G5NT6BUY,0.1,HCT20191222,VA644LGTAZ7SIPIJETF3DTHSHMQ47NU57ZP2LUDVKGKRYS4DLOMNTUBE,,1,https://qr.alipay.com/fkx06037nyacog79iqfkd63,1,2,f4267451bff4d817e7f42e0966ce24855395469708ef133426b8b3de2270fd5f,35:21.6,35:45.7,,1.21E+18,-1,00000000-1dfe-6948-1dfe-694800000000,0,HCT,HCT,android,1,60.208.168.175
